Spain, Period fertility rates by calendar year, age and birth cohort (Lexis triangles)
Last modified: 06/05/2016
Year   Age   Cohort      ASFR
1956   27     1928    0.16838
1956   28     1928    0.16729
1956   28     1927    0.16662
1956   29     1927    0.16578
1956   29     1926    0.16314
1956   30     1926    0.15432
1956   30     1925    0.14899
1956   31     1925    0.13580
1956   31     1924    0.13085
1956   32     1924    0.12284
1956   32     1923    0.11986
1956   33     1923    0.11564
1956   33     1922    0.11417
1956   34     1922    0.11294
1956   34     1921    0.11093
1956   35     1921    0.10505
1956   35     1920    0.10133
1956   36     1920    0.09197
1956   36     1919    0.08791
1956   37     1919    0.08047
1956   37     1918    0.07665
1956   38     1918    0.06901
1956   38     1917    0.06535
1956   39     1917    0.05788
1956   39     1916    0.05487
1956   40     1916    0.04994
1956   40     1915    0.04674
1956   41     1915    0.03984
1956   41     1914    0.03597
1956   42     1914    0.02814
1956   42     1913    0.02457
1956   43     1913    0.01833
1956   43     1912    0.01566
1956   44     1912    0.01122
1956   44     1911    0.00939
1956   45     1911    0.00640
1956   45     1910    0.00541
1956   46     1910    0.00390
1956   46     1909    0.00343
1956   47     1909    0.00280
1956   47     1908    0.00256
1956   48     1908    0.00220
1956   48     1907    0.00204
1956   49     1907    0.00172
1956   49     1906    0.00165
1956   50     1906    0.00159
1956   50     1905    0.00139
1956   51     1905    0.00086
1956   51     1904    0.00061
1956   52     1904    0.00025
1956   52     1903    0.00016
1956   53     1903    0.00006
1956   53     1902    0.00003
1956   54     1902    0.00001
1956   54     1901    0.00000
1956   55       .    0.00000
1957   12       .    0.00000
1957   13     1944    0.00001
1957   13     1943    0.00002
1957   14     1943    0.00009
1957   14     1942    0.00018
1957   15     1942    0.00047
1957   15     1941    0.00073
1957   16     1941    0.00171
1957   16     1940    0.00250
1957   17     1940    0.00521
1957   17     1939    0.00707
1957   18     1939    0.01163
1957   18     1938    0.01487
1957   19     1938    0.02333
1957   19     1937    0.02848
1957   20     1937    0.04037
1957   20     1936    0.04750
1957   21     1936    0.06492
1957   21     1935    0.07429
1957   22     1935    0.09367
1957   22     1934    0.10374
1957   23     1934    0.12315
1957   23     1933    0.13258
1957   24     1933    0.14973
1957   24     1932    0.15739
1957   25     1932    0.17061
1957   25     1931    0.17504
1957   26     1931    0.17856
1957   26     1930    0.17963
1957   27     1930    0.17972
1957   27     1929    0.17935
1957   28     1929    0.17775
1957   28     1928    0.17700
1957   29     1928    0.17646
1957   29     1927    0.17387
1957   30     1927    0.16508
1957   30     1926    0.15947
1957   31     1926    0.14529
1957   31     1925    0.13992
1957   32     1925    0.13107
1957   32     1924    0.12774
1957   33     1924    0.12287
1957   33     1923    0.12112
1957   34     1923    0.11958
1957   34     1922    0.11718
1957   35     1922    0.10991
1957   35     1921    0.10575
1957   36     1921    0.09619
1957   36     1920    0.09189
1957   37     1920    0.08348
1957   37     1919    0.07967
1957   38     1919    0.07269
1957   38     1918    0.06907
1957   39     1918    0.06145
1957   39     1917    0.05859
1957   40     1917    0.05412
1957   40     1916    0.05087
1957   41     1916    0.04358
1957   41     1915    0.03935
1957   42     1915    0.03069
1957   42     1914    0.02673
1957   43     1914    0.01967
1957   43     1913    0.01673
1957   44     1913    0.01197
1957   44     1912    0.00998
1957   45     1912    0.00669
1957   45     1911    0.00564
1957   46     1911    0.00413
1957   46     1910    0.00363
1957   47     1910    0.00289
1957   47     1909    0.00263
1957   48     1909    0.00226
1957   48     1908    0.00209
1957   49     1908    0.00175
1957   49     1907    0.00167
1957   50     1907    0.00161
1957   50     1906    0.00140
1957   51     1906    0.00088
1957   51     1905    0.00063
1957   52     1905    0.00025
1957   52     1904    0.00016
1957   53     1904    0.00006
1957   53     1903    0.00003
1957   54     1903    0.00001
1957   54     1902    0.00000
1957   55       .    0.00000
1958   12       .    0.00000
1958   13     1945    0.00001
1958   13     1944    0.00002
1958   14     1944    0.00011
1958   14     1943    0.00021
1958   15     1943    0.00058
1958   15     1942    0.00089
1958   16     1942    0.00202
1958   16     1941    0.00287
1958   17     1941    0.00530
1958   17     1940    0.00704
1958   18     1940    0.01223
1958   18     1939    0.01551
1958   19     1939    0.02360
1958   19     1938    0.02878
1958   20     1938    0.04012
1958   20     1937    0.04722
1958   21     1937    0.06577
1958   21     1936    0.07610
1958   22     1936    0.09855
1958   22     1935    0.10995
1958   23     1935    0.13160
1958   23     1934    0.14168
1958   24     1934    0.15798
1958   24     1933    0.16519
1958   25     1933    0.17716
1958   25     1932    0.18076
1958   26     1932    0.18247
1958   26     1931    0.18262
1958   27     1931    0.18107
1958   27     1930    0.18009
1958   28     1930    0.17758
1958   28     1929    0.17669
1958   29     1929    0.17658
1958   29     1928    0.17410
1958   30     1928    0.16551
1958   30     1927    0.15991
1958   31     1927    0.14549
1958   31     1926    0.14006
1958   32     1926    0.13119
1958   32     1925    0.12784
1958   33     1925    0.12292
1958   33     1924    0.12117
1958   34     1924    0.11957
1958   34     1923    0.11715
1958   35     1923    0.11002
1958   35     1922    0.10584
1958   36     1922    0.09589
1958   36     1921    0.09158
1958   37     1921    0.08370
1958   37     1920    0.07982
1958   38     1920    0.07196
1958   38     1919    0.06828
1958   39     1919    0.06101
1958   39     1918    0.05802
1958   40     1918    0.05299
1958   40     1917    0.04969
1958   41     1917    0.04246
1958   41     1916    0.03824
1958   42     1916    0.02973
1958   42     1915    0.02581
1958   43     1915    0.01887
1958   43     1914    0.01599
1958   44     1914    0.01127
1958   44     1913    0.00938
1958   45     1913    0.00637
1958   45     1912    0.00536
1958   46     1912    0.00387
1958   46     1911    0.00339
1958   47     1911    0.00275
1958   47     1910    0.00251
1958   48     1910    0.00214
1958   48     1909    0.00198
1958   49     1909    0.00168
1958   49     1908    0.00161
1958   50     1908    0.00156
1958   50     1907    0.00136
1958   51     1907    0.00086
1958   51     1906    0.00062
1958   52     1906    0.00025
1958   52     1905    0.00016
1958   53     1905    0.00006
1958   53     1904    0.00003
1958   54     1904    0.00001
1958   54     1903    0.00000
1958   55       .    0.00000
1959   12       .    0.00000
1959   13     1946    0.00001
1959   13     1945    0.00002
1959   14     1945    0.00013
1959   14     1944    0.00024
1959   15     1944    0.00065
1959   15     1943    0.00098
1959   16     1943    0.00218
1959   16     1942    0.00308
1959   17     1942    0.00571
1959   17     1941    0.00752
1959   18     1941    0.01211
1959   18     1940    0.01525
1959   19     1940    0.02461
1959   19     1939    0.02994
1959   20     1939    0.04063
1959   20     1938    0.04780
1959   21     1938    0.06622
1959   21     1937    0.07635
1959   22     1937    0.09769
1959   22     1936    0.10875
1959   23     1936    0.13045
1959   23     1935    0.14031
1959   24     1935    0.15620
1959   24     1934    0.16384
1959   25     1934    0.17849
1959   25     1933    0.18277
1959   26     1933    0.18411
1959   26     1932    0.18428
1959   27     1932    0.18281
1959   27     1931    0.18194
1959   28     1931    0.17984
1959   28     1930    0.17911
1959   29     1930    0.17914
1959   29     1929    0.17689
1959   30     1929    0.16915
1959   30     1928    0.16368
1959   31     1928    0.14919
1959   31     1927    0.14368
1959   32     1927    0.13448
1959   32     1926    0.13087
1959   33     1926    0.12527
1959   33     1925    0.12310
1959   34     1925    0.12045
1959   34     1924    0.11765
1959   35     1924    0.11001
1959   35     1923    0.10554
1959   36     1923    0.09518
1959   36     1922    0.09070
1959   37     1922    0.08234
1959   37     1921    0.07850
1959   38     1921    0.07141
1959   38     1920    0.06784
1959   39     1920    0.06029
1959   39     1919    0.05738
1959   40     1919    0.05282
1959   40     1918    0.04953
1959   41     1918    0.04212
1959   41     1917    0.03794
1959   42     1917    0.02950
1959   42     1916    0.02561
1959   43     1916    0.01878
1959   43     1915    0.01592
1959   44     1915    0.01122
1959   44     1914    0.00936
1959   45     1914    0.00637
1959   45     1913    0.00537
1959   46     1913    0.00390
1959   46     1912    0.00341
1959   47     1912    0.00270
1959   47     1911    0.00245
1959   48     1911    0.00206
1959   48     1910    0.00189
1959   49     1910    0.00155
1959   49     1909    0.00146
1959   50     1909    0.00137
1959   50     1908    0.00119
1959   51     1908    0.00075
1959   51     1907    0.00054
1959   52     1907    0.00023
1959   52     1906    0.00015
1959   53     1906    0.00006
1959   53     1905    0.00003
1959   54     1905    0.00001
1959   54     1904    0.00000
1959   55       .    0.00000
1960   12       .    0.00000
1960   13     1947    0.00001
1960   13     1946    0.00003
